皮疹痂皮化,R238,痂皮
左第５肋骨骨折,S2230,肋骨骨折
時折頻呼吸,R068,頻呼吸
関節突起骨折,T1420,骨折
原発性肺動脈性高血圧,I270,肺動脈性肺高血圧症
両膝屈曲拘縮,M2459,屈曲拘縮
急性冠動脈疾患,I251,冠動脈疾患
時々腸閉塞,K567,イレウス
十二指腸ステント狭窄,-1,-1
錯乱,R410,錯乱発作，錯乱状態
右内耳障害,H839,迷路障害
右臀部蜂窩織炎,L033,殿部蜂巣炎
相対的貧血,D649,貧血
乳腺腺腫,D24,乳腺腫
夜間肉眼的血尿,R31,肉眼的血尿
放射線性晩期腎障害,N289,腎障害
転移性腎癌,C64,腎癌
前十二指腸潰瘍,K269,十二指腸潰瘍
左下第一大臼歯歯根破折,K038,歯根破折
時々黒色便,R195,黒色便
鼻根部血腫,T140,血腫
肝外悪性腫瘍,C80,悪性腫瘍
かすみ目,H547,視力低下
左外果有棘細胞癌,C449,有棘細胞癌
陰部腫瘤,R229,腫瘤
下顎骨正中部骨折,S0260,下顎正中部骨折
突然不安,F419,不安障害
幻聴等,R440,幻聴
ヘリコバクターピロリ感染,A498,ヘリコバクター・ピロリ感染症
右蝶形骨縁髄膜腫再発,"D320,C700",蝶形骨髄膜腫，蝶形骨縁悪性髄膜腫
十二指腸球部潰瘍,K269,十二指腸潰瘍
問題なしアレルギー,T784,アレルギー
外泊中異常連絡無し,-1,-1
痰中等量引,R093,喀痰
脳原発リンパ腫,C859,リンパ腫
右母趾爪囲炎,L030,爪囲炎
食事摂取時疼痛,R529,疼痛
末梢側枝病変,-1,-1
左側房室弁逆流,"I071,I340",三尖弁逆流，僧房弁逆流症
右膝膝蓋骨裂離骨折,S8200,膝蓋骨骨折
ＳＣＤ,G319,脊髄小脳変性症
背部皮膚発赤,R21,発赤，発疹
上肢支持性乏しく歩行不可,R262,歩行障害
イレウス管閉塞,-1,-1
腹壁瘢痕ヘルニア修復,K439,腹壁瘢痕ヘルニア
左下肢原発性リンパ浮腫,I890,リンパ浮腫
性器出血増量,R31,性器出血
腸管嵌頓,-1,-1
右片麻痺出現,G819,片麻痺
眼瞼内外反症,H021,眼瞼外反症
血管侵襲,-1,-1
自尿確認,-1,-1
胸水コントロール不良,"J90,-1",胸水貯留
解発不良,-1,-1
痒疹散在,L282,痒疹
瘡様症状,-1,-1
右内頚静脈閉塞,-1,-1
背部毛包炎,L739,毛包炎
炎症合併,-1,-1
膀胱内貯留,-1,-1
ふらつき等貧血症状,"R42,D649",めまい，貧血
腎盂腎炎発熱,"R509,N12",腎盂腎炎，発熱
末梢神経病変,-1,-1
脱分化脂肪肉腫,C499,脂肪肉腫
左眼裂孔原性網膜剥離,H330,裂孔原性網膜剥離
骨盤部腫瘤,R190,骨盤内腫瘤
両側唇顎裂,Q379,唇顎裂
ステロイド性２型糖尿病,E11,２型糖尿病
点状膿疱,L089,膿疱
原発腫瘤,R229,腫瘤
左後頭部皮下血腫,S000,頭部皮下血腫
右小細胞癌,C349,小細胞肺癌
脊髄腫大,R599,リンパ節腫大
リステリア髄膜炎,A321,リステリア性髄膜炎
後期潜伏期梅毒,A528,後期潜伏性梅毒
冠動脈右室瘻,I251,冠動脈疾患
左中等度難聴,H919,中等度難聴
非胆汁性嘔吐,R11,胆汁性嘔吐
腫瘍性ＤＩＣ,D65,線溶亢進
前頭洞腫瘍,D489,腫瘍
一部骨折,T1420,骨折
軽度筋性防御,R193,筋性防御
有痛性強直性痙攣,R568,強直性痙攣
左リンパ節腫脹,R599,リンパ節腫大
左腸骨軟骨肉腫,C414,腸骨軟骨肉腫
軽度聴力障害,H919,聴覚障害
左中咽頭側壁癌,C102,中咽頭側壁癌
脊損,T093,脊髄損傷
右披裂部腫瘍,D489,腫瘍
腹式卵巣嚢腫,D27,卵巣のう腫，卵巣線維腫，卵巣奇形腫
両側下肢静脈血栓,I802,下肢静脈血栓症
再度急性腎不全,N179,急性腎不全
顎骨折,S0260,下顎頭骨折，下顎骨骨折
ヘルペス性脳炎,B04,サル痘
増強腫瘤,R229,腫瘤
声門上部喉頭癌,C329,喉頭癌
低悪性度血管中心性Ｔ細胞リンパ腫,C859,リンパ腫
心停止状態,I469,心停止
血性鼻汁,J310,鼻汁
左脛骨プラトー骨折,S8220,脛骨骨折
無症候性虚血性心疾患,I256,無症候性心筋虚血
濾胞リンパ腫,C829,濾胞性リンパ腫
左鼻漏,J348,鼻漏
左膿性鼻汁,J310,鼻汁
浸潤性扁平上皮癌,C80,癌
白色ポリープ,D369,ポリープ
胸腺腫大,R599,リンパ節腫大
炎症性胸水,J90,葉間胸水，胸水貯留，血性胸水
各種アレルギー,T784,アレルギー
皮膚基底細胞癌,C449,皮膚癌
右下葉原発低分化腺癌,C80,癌
右下腿圧痛,R529,圧痛
術後性副甲状腺機能低下症,E209,副甲状腺機能低下症
両副腎腺腫,D350,副腎腺腫
右上腕浮腫,R600,上腕浮腫
両側滲出性胸水貯留,J90,胸水貯留
左下第一大臼歯急性化膿性歯髄炎,K040,急性化膿性歯髄炎
左肺Ｓ５腺癌,C80,癌
家族性ＡＬＳ,G122,運動ニューロン疾患，仮性球麻痺，家族性筋萎縮性側索硬化症，球麻痺，筋萎縮性側索硬化症，原発性側索硬化症，孤発性筋萎縮性側索硬化症，進行性球麻痺，若年性一側性上肢筋萎縮症，脊髄性筋萎縮症
弁下部狭窄,-1,-1
中等度大動脈弁逆流症,I351,大動脈弁逆流症
魚鱗癬,Q809,線状魚鱗癬
単房性膵嚢胞,K862,膵のう胞
左足部疼痛,M7967,足痛
左葉間胸水,J90,葉間胸水
右側頬粘膜悪性腫瘍,C060,頬粘膜癌
循環血漿量減少性ショック,R571,循環血液量減少性ショック
スキルス性胃癌,C169,スキルス胃癌
仙骨嚢胞,M8569,骨のう腫
両鎖骨上窩リンパ節転移,C770,鎖骨上リンパ節転移
頸静脈孔腫瘍,D489,腫瘍
胎児心拍異常,"P209,O680",胎児心拍数異常，胎児心音異常
強皮症関連間質性肺炎,M348,全身性強皮症性呼吸器障害
薬剤性低血圧,I952,薬剤性低血圧症
炎症性動脈瘤,I729,動脈瘤
リンパ球減少型ホジキンリンパ腫,C813,リンパ球減少型古典的ホジキンリンパ腫
陰部膿瘍,"L022,N764",会陰部膿瘍，外陰膿瘍
続発性水頭症,G919,水頭症
下行大動脈解離,I710,急性大動脈解離，慢性大動脈解離
陰嚢低形成,Q551,精巣発育不全
右第３趾潰瘍,L97,趾皮膚潰瘍
軽度心嚢液貯留,I319,心膜液貯留
多発腫大リンパ節転移,C779,リンパ節転移
顔面瘢痕形成,L905,瘢痕
環軸椎水平亜脱臼,S131,環軸関節亜脱臼
右聴力障害,H919,聴覚障害
再度高血糖,R739,高血糖症
濾胞腺癌,C80,癌
左眼強膜炎,H150,強膜炎
前胸部湿疹,L309,湿疹
眼瞼結膜発赤,R21,発赤
両側蓄膿症,J329,副鼻腔炎
本日低血糖,E162,低血糖
残乳感,-1,-1
錯語なし,-1,-1
水様便継続,A09,下痢症
左眼霧視,H538,霧視
動作不良,-1,-1
口腔内白色化,-1,-1
子宮頸癌Ｉｂ１期,C539,子宮頚癌
発赤浮腫状,"R21,R609",浮腫，発赤
下肢機能障害,-1,-1
右片脚立位保持,-1,-1
心胸比拡大,I517,心肥大
ＣＴ虫垂腫大,R599,リンパ節腫大
上顎洞癌再発,C310,上顎洞癌
左上肢軽度失調,-1,-1
右肺粒状影,R91,胸部異常陰影
有害反応,-1,-1
左卵巣浸潤,-1,-1
結節影不変,-1,-1
知覚脱失,-1,-1
腰椎麻酔下,-1,-1
足首浮腫,R609,浮腫
過眠気味,G471,過眠
動悸時,R002,動悸
鋸歯状構造,-1,-1
送脱血管内血栓,-1,-1
右足背発赤,R21,発赤
愛着形成良好,-1,-1
左足甲骨折,T1420,骨折
傍胸骨病変,-1,-1
粘膜隆起性病変,-1,-1
移植骨脱転,-1,-1
発赤痕,R21,発赤
背部皮膚瘻孔,L988,皮膚瘻，難治性瘻孔
下血後,K921,下血
最終痛風発作,M1099,痛風発作
漿液性滲,-1,-1
右母指腫脹,R223,手指腫脹
苦痛言動,-1,-1
境界域正常,-1,-1
眼窩内進展,-1,-1
眼科異常,-1,-1
直腸肛門癌,C210,肛門癌
多量便,-1,-1
知りません,-1,-1
膵頭部小嚢胞,K862,膵のう胞
両下肢重症虚血,-1,-1
胸部不快感等,R098,胸部不快感
骨硬化性,Q782,骨硬化症
尿線途絶,R391,排尿障害
失神様症状,R55,失神
中等度失調性構音障害,R471,構音障害
ウイルス性混合性喉頭麻痺,J380,喉頭麻痺
高集積像,-1,-1
血管撮影,-1,-1
卵管病変,-1,-1
ソナリティ障害,F609,パーソナリティ障害
メサンギウム増殖,N053,メサンギウム増殖性糸球体腎炎
透過性低下像,-1,-1
慢性副鼻腔炎鼻閉,"J329,R448",慢性副鼻腔炎，鼻閉
左乳癌特,C509,乳癌
通過障害症状,-1,-1
シャント性疾患,-1,-1
卵巣嚢腫摘出,D27,卵巣線維腫，卵巣奇形腫，卵巣のう腫
腎不全保存期,N19,腎不全
鞍上部病変,-1,-1
嘔吐注意,R11,嘔吐症
腸閉塞所見,K567,イレウス
両唇破裂音産生,-1,-1
小腸大腸型クローン,K508,小腸大腸クローン病
左眼角膜上皮障害,H189,角膜疾患
体動不能,R298,筋力低下
副腎合併切除,-1,-1
糖尿病性腎症第４期,"E102,E112",１型糖尿病性腎症第４期，２型糖尿病性腎症第４期
炎症性細胞,-1,-1
易血栓性,-1,-1
従命動作困難,-1,-1
転倒リスク高くない,-1,-1
貫通部感染,-1,-1
身障,-1,-1
従命不十分,-1,-1
弓部大動脈瘤破裂,I712,弓部大動脈瘤
重要臓器病変,-1,-1
中大脳動脈梗塞,I660,中大脳動脈塞栓症
左胸水ドレナージ,J90,胸水貯留
左室拡張不全,I517,心拡大
浮腫性紅斑多発,"L539,R609",浮腫，紅斑症
胃癌発覚,C169,胃癌
嫌気性菌菌血症,"A498,A499",嫌気性菌感染，菌血症
魚椎様変形,-1,-1
炎症所見悪化,-1,-1
失神等,R55,失神
湿性音,-1,-1
右球後神経炎,M7929,神経炎
嚢胞炎,-1,-1
癒合管状,-1,-1
糖異常,-1,-1
髄膜炎菌ワクチン,-1,-1
悲観的発言,-1,-1
中毒性,T659,中毒
左手尺骨神経麻痺,G562,尺骨神経麻痺
発熱徴候,R509,発熱
重症疾患,-1,-1
過運動発作,-1,-1
骨粗鬆症性,M8199,骨粗鬆症
物依存症,F192,薬物依存
左下葉転移再発,C80,転移性腫瘍
呼吸困難感有無,R068,呼吸麻痺
眼瞼結膜正常,H105,眼瞼結膜炎
胎位異常,O329,異常胎位
Ａｆ波形不変,I490,心室細動
慢性消耗性疾患,-1,-1
知覚正常,-1,-1
胃癌合併,C169,胃癌
圧排性,-1,-1
下垂体疾患,-1,-1
ソーセージ様指腫脹,R223,手指腫脹
左上下肢軽度麻痺,G825,四肢麻痺
左側腹部皮下出血,R233,皮下出血
上腸間膜静脈閉塞,-1,-1
皮下出血マーキング,R233,皮下出血
左側頬粘膜腫瘍再発,D370,頬粘膜腫瘍
神経鞘腫摘出,D361,神経鞘腫
直腸癌術後骨盤内再発,"C20,C775",直腸癌，骨盤内リンパ節転移
反社会性人格障害,F609,パーソナリティ障害
後症状,-1,-1
高音障害型,H919,高音障害型難聴
両側側頭部圧痛,R529,圧痛
胃瘻抜去部閉鎖不全,K316,胃瘻
認知症疾患,F03,認知症
今朝疼痛,R529,疼痛
放射線性胃潰瘍,K296,放射線胃炎
真菌性皮膚炎,B369,皮膚真菌症
右不完全麻痺,G839,完全麻痺
不正出血多,N939,不正性器出血
子宮頸癌Ｉｂ２期,C539,子宮頚癌
アルコール綿でかぶれ,L233,医薬品アレルギー性接触皮膚炎
爪障害,-1,-1
脳こうそく,I639,脳梗塞
皮弁発赤,R21,発赤
右乳頭亀裂,N640,乳頭亀裂
後方転倒性,-1,-1
多発擦過傷,T140,擦過創
ステント部再狭窄,-1,-1
少々不安,F419,不安障害
増殖性病変,-1,-1
認知様症状,F03,認知症
左脳幹梗塞,I635,脳幹梗塞
虚血部位,-1,-1
鼻内所見問題なし,-1,-1
右中肺野結節影,R91,肺野異常陰影
呼吸合併症,-1,-1
脂肪滴,-1,-1
多発急性期梗塞,-1,-1
症候性てんかん発症,G408,症候性てんかん
潰瘍治癒遅延,-1,-1
口腔乾燥所見,R682,口内乾燥
ヘルニア症状,-1,-1
白内障緑内障,"H269,H409",緑内障，白内障
閉眼足踏みへんきなし,-1,-1
血栓発生,-1,-1
脳浸潤,-1,-1
反復性めまい,R42,めまい
左虚血性視神経炎,H470,虚血性視神経症
右顎下リンパ節転移,C779,リンパ節転移
癌性心外膜炎,C798,癌性心膜炎
右骨盤内リンパ節転移,C775,骨盤内リンパ節転移
右卵巣線維腫,D27,卵巣線維腫
左下顎蜂窩織炎,L032,下顎部蜂巣炎
触覚低下,-1,-1
自己破産,-1,-1
食欲低下継続,R630,食欲不振
夜間時折咳嗽,R05,咳
右卵巣由来,-1,-1
ＡＴＩＩＩ欠損症,D688,アンチトロンビンＩＩＩ欠乏症
異常軟部組織,-1,-1
左慢性硬膜下水腫,G919,慢性硬膜下水腫
大腸癌肝転移術後再発,"C189,C787",大腸癌，転移性肝腫瘍
肋間腸ヘルニア,-1,-1
部分発赤,R21,発赤
分裂細胞なし,-1,-1
骨髄抑制期間,-1,-1
擦過傷痕,T140,擦過創
恐怖症状,F409,恐怖症性不安障害
感知不良,-1,-1
多少嘔気,R11,嘔気
倦怠感等自覚症状,"R53,-1",倦怠感，−１
前関節症,M1999,関節症
壁２型胃癌,C169,胃癌
右手首結節,-1,-1
追視,-1,-1
日中歩行問題なし,-1,-1
皮弁色著変なし,-1,-1
成人問題ない,-1,-1
右傍直腸播種,C786,腹膜播種
吸気性,-1,-1
起居動作困難,-1,-1
多関節筋,-1,-1
縦隔異常陰影,R91,胸部異常陰影
心房中隔壁異常,-1,-1
スワンネック様変形,-1,-1
下肢硬直,-1,-1
足関節圧痛,M2559,関節痛
左握力低下,-1,-1
肺炎リスク高い,J189,肺炎
ＨＣＶ感,"Z225,R768",ＨＣＶキャリア，ＨＣＶ抗体検査陽性
活動性肺野病変,-1,-1
統合失調症精神疾患,"F29,F209",精神病，統合失調症
両関節痛,M2559,関節痛
後方関節包伸張痛,-1,-1
ＡＬ,-1,-1
左下脚急性動脈閉塞,-1,-1
深部筋層浸潤,-1,-1
冷え感,-1,-1
左頬部病変,-1,-1
気切孔周囲発赤,R21,発赤
子宮頸管拡張,O620,子宮頚管拡張不全
子宮内膜症性癒着,N809,子宮内膜症
横切開痕,-1,-1
右股関節部白癬,B359,白癬
低心拍出症侯群,I519,低心拍出量症候群
顔面神経麻痺後,G510,顔面神経麻痺
右肺門部陰影,R91,胸部異常陰影
耳鳴気,H931,耳鳴症
血管脱水,E86,脱水症
右錐体路障害,G259,錐体路障害
右内顆潰瘍,-1,-1
血尿コアグラタンポナーデ,"R31,R33",血尿，膀胱タンポナーデ
腸管血流障害,I739,末梢循環障害
淡紅色弾性硬,-1,-1
顔面骨圧痛,R529,圧痛
筋筋膜性腰痛,M5456,腰腹痛，腰痛症
診察上圧痛,R529,圧痛
接触時疼痛,R529,疼痛
左頚部食道傍リンパ節転移,C779,リンパ節転移
異常突発波,-1,-1
無表情,-1,-1
血栓状態著変,-1,-1
左内顆潰瘍,-1,-1
左頭頂葉脳腫瘍,D432,脳腫瘍
脳出血再発,I619,脳出血
夜間トイレ覚醒,-1,-1
胸部症状等自覚症状,-1,-1
半頭痛,R51,頭痛
瞳孔所見不変,-1,-1
死亡　脳内出血,"R99,I619",原因不明の死亡，脳出血
体部病変,-1,-1
食道Ｉ型病変,-1,-1
粘稠痰少量引ける,R093,喀痰
肝細胞障害型,K769,肝障害
前胸部誘導,-1,-1
狭窄程度,-1,-1
右足湿疹,L309,足湿疹
脳炎症状,G049,脳炎
肝胆道系感染,-1,-1
日中不整脈,I499,不整脈
皮膚横皺,-1,-1
右前腕帯状疱疹,B029,帯状疱疹
感染性仮性嚢胞,K863,仮性膵のう胞
ロッキング症状,-1,-1
次回出血,R58,出血
前回異常なし,-1,-1
陰影拡大,-1,-1
チェット病,M352,ベーチェット病
左上肺野腫瘤影,R91,肺野異常陰影
硬直なし,-1,-1
シクシク痛む,R529,疼痛
骨欠損大,-1,-1
腹部大動脈限局性解離,-1,-1
左歯根部嚢胞,K047,根尖膿瘍
臍帯潰瘍,-1,-1
閉塞性動脈症,-1,-1
両四肢浮腫,R600,四肢浮腫
時々胃部不快感,R198,腹部不快感
哺乳意欲,-1,-1
造影不良領域,-1,-1
内膜欠損,-1,-1
嘔吐発熱,"R11,R509",嘔吐症，発熱
間欠性歩行,I739,間欠性跛行
頭部変形,-1,-1
デブリドマン時皮下血腫,T140,皮下血腫
重度感覚障害,R208,体感異常
リンパ球浸潤巣,-1,-1
セルフケア問題なし,-1,-1
食道逆流,K219,胃食道逆流症
急性期障害,-1,-1
瘢痕様変化,L905,瘢痕
腸管不全合併肝障害,K769,肝障害
上部不快感,-1,-1
蕁麻疹出現,L509,じんま疹
胆石ＯＰＥ,K802,胆のう結石症
破傷風トキソイド接種,A35,破傷風
右顔面神経麻痺発症,G510,顔面神経麻痺
趾爪変形,-1,-1
右偏位,-1,-1
左下肢創部痛,M7969,下肢痛
めまい誘発,R42,めまい
再集積,-1,-1
口腔底腫脹,-1,-1
顔面部圧痛点,R529,圧痛
凝固血,-1,-1
移植片機能不全,-1,-1
摂取後嘔吐,R11,嘔吐症
痙直型四肢麻痺,G825,四肢麻痺
小点状陰影,-1,-1
開胸開腹創,-1,-1
静脈性尿路造影,-1,-1
咬症,-1,-1
左足背静脈疼痛,R529,疼痛
老人性皮膚乾燥症,L853,乾皮症
膵浮腫,R609,浮腫
左肺尖部小結節,-1,-1
前処置不良,-1,-1
身体的特徴,-1,-1
前歯欠損,-1,-1
脳動静脈奇形左脳動静脈奇形,Q282,脳動静脈奇形
乾燥性口唇炎,K130,口唇炎
口腔痛,R198,口内痛
ＡＰ再発,-1,-1
ロバン症候群,Q870,ピエール・ロバン症候群
四肢腫脹,-1,-1
多焦点性,-1,-1
褥創好発,L89,褥瘡
表層出血,R58,出血
掻破痕混在,-1,-1
左下肢脱力発作,G474,脱力発作
消化管出血源,K922,消化管出血
右巧緻障害,-1,-1
３肢病変,-1,-1
ビタミンＤ欠乏,E559,ビタミンＤ欠乏症
体温微熱,R509,微熱
足がつる,R252,こむら返り
胸腺腫胸膜播種,"C782,D150",胸腺腫，胸膜播種
特徴的な顔貌,-1,-1
クローヌス,G253,ミオクローヌス
造精障害,-1,-1
悪性腫瘍等,C80,悪性腫瘍
肛門周囲出血,K625,肛門出血
血色問題なし,-1,-1
新規脳血管障害,I679,脳血管障害
運動発達障害,F82,運動発達遅滞
多呼吸変,R068,多呼吸
両滲出性中耳炎,H659,滲出性中耳炎
播種腫瘤,R229,腫瘤
易出血性腫瘤,R229,腫瘤
再度腫瘤,R229,腫瘤
紡錘状腹部大動脈瘤,I714,腹部大動脈瘤
胞腫瘍,D489,腫瘍
脊椎側弯症,M4199,脊柱側弯症
傍腫瘍,D489,腫瘍
右鎖骨上リンパ節腫大,R590,鎖骨上リンパ節腫脹
解離性けいれん,F445,解離性痙攣
星状細胞腫,C719,星細胞腫
左大腿動脈瘤,I724,大腿動脈瘤
回胆管炎,K830,胆管炎
上方視野欠損,H534,視野欠損
左側腹部帯状疱疹,B029,帯状疱疹
播種性ノカルジア症,A439,ノカルジア症
ＤＩＣ合併,D65,消費性凝固障害
両側鎖骨下動脈閉塞,I748,鎖骨下動脈閉塞症
上腕骨近位部骨折,S4220,上腕骨近位端骨折
切除不能上行結腸癌,C182,上行結腸癌
右眼結膜出血,H113,結膜下出血
心筋壊死,R02,壊死
右傍鞍部髄膜腫,D329,髄膜腫
右手血管腫,D180,手背血管腫，手掌血管腫，手部血管腫
２型食道癌,C159,食道癌
高分化癌,C80,癌
扁桃軽度腫大,J351,扁桃肥大
機械性イレウス,K566,機械的イレウス
左側頸嚢胞,Q180,側頚のう胞，鰓のう胞，側頚瘻
脊柱管内腫瘤,D434,脊柱管内腫瘍
甲状腺びまん性腫大,E049,びまん性甲状腺腫
両側神経孔狭窄,-1,-1
神経性頻尿,F453,心因性頻尿
直腸イレウス,K567,イレウス
右乳房腫大,O922,乳房腫大
右側頭葉海綿状血管腫,Q283,側頭葉海綿状血管腫
汎発性限局性強皮症,L940,限局性強皮症
組織壊死,R02,壊死
良性発作性眩暈,H811,良性発作性めまい
胎内羊水過多,O40,羊水過多症
右上葉小細胞癌,C341,上葉小細胞肺癌
化膿性滑液包炎,M7199,滑液包炎
右眼網膜裂孔,H333,網膜裂孔
軽度頻呼吸,R068,頻呼吸
横隔膜腫瘍,D489,腫瘍
時折黒色便,R195,黒色便
葉状白斑,L80,白斑
関節腫脹疼痛,M2559,関節痛
原発性腫瘍,D489,腫瘍
左上肺野異常陰影,R91,肺野異常陰影
動静脈瘤,I839,静脈瘤
左脚吻合部狭窄,T818,吻合部狭窄
夜間喀痰,R093,喀痰
肝裂傷,T141,裂傷
左大腿皮下血腫,T140,皮下血腫
副乳癌,C509,乳癌
口腔内点状出血,R233,点状出血
多発回腸潰瘍,K633,腸潰瘍
右前縦隔腫瘍,D383,前縦隔腫瘍
切開関連性心房粗動,I48,心房粗動
五月雨出血,R58,出血
直腸炎型潰瘍性大腸炎,K512,潰瘍性大腸炎・直腸炎型
食道閉塞,K222,食道閉塞症
ノロウイルス感染症,A081,ノロウイルス性胃腸炎
食思不振症,F508,拒食症，異食症
黄色痂皮,R238,痂皮
Ｓ状結腸癌術後多発肝転移,"C787,C187",転移性肝癌，Ｓ状結腸癌
右尿管吻合部狭窄,T818,吻合部狭窄
右大腿骨偽関節,M8415,大腿骨偽関節
乳児特発性僧帽弁腱索断裂,I348,僧帽弁腱索断裂
左右腎結石,N200,腎結石症
左大腿骨骨転移,C795,骨転移癌
中等度の抑うつ状態,F329,うつ状態
膿性帯下,N898,帯下
頸椎脊柱管狭窄,M4802,頚部脊柱管狭窄症
再発性脊索腫,C80,脊索腫
目立つ腫大,-1,-1
気管支喘息小発作,J46,気管支喘息発作
内頸動脈高度狭窄,I652,内頚動脈狭窄症
大腿頚部骨折,S7200,大腿骨頚部骨折
左下腿部痛,M7966,下腿痛
閉所恐怖,F402,閉所恐怖症
統合失調型人格障害,F21,統合失調症型障害
両眼後嚢下白内障,H250,後のう下白内障，後極白内障
左胸膜腫瘤,R229,腫瘤
両腫瘍,D489,腫瘍
肺門縦隔リンパ節腫脹,R590,縦隔リンパ節腫脹
両側有意狭窄,-1,-1
漫性大細胞型Ｂ細胞リンパ腫,C851,ＭＡＬＴリンパ腫
肛門痛増強,K628,肛門部痛
右眼網膜静脈閉塞症,H348,網膜静脈閉塞症
極軽度浮腫,R609,浮腫
卵巣由来,-1,-1
痂皮脱落,R238,痂皮
胸水大量貯留,J90,胸水貯留
ドライブライン周囲感染,T827,ドライブライン感染
空腸静脈瘤出血,"R58,I868",空腸静脈瘤，出血
左肺底部小結節,-1,-1
血圧低下症状,R031,非特異性低血圧症
付着部痛,R529,疼痛
本日下痢,A09,下痢症
小脳型,-1,-1
肺動脈弁形成,-1,-1
熱性痙攣重積,"R509,R568",痙攣重積発作，発熱
身体的苦痛症状,-1,-1
腎提供,-1,-1
不快感生,-1,-1
左ＭＣＡ領域出血性脳梗塞,I660,中大脳動脈塞栓症
ダグラス窩貯留,-1,-1
左半身不完全麻痺,G839,完全麻痺
一部石灰化病変,-1,-1
乳緊確認,N648,乳房過度緊満
周辺臓器損傷,T149,損傷
ＩＰＭＮ癌化,C253,膵管内乳頭粘液性腺癌
ｗｎ症候群,-1,-1
自己臭妄想,-1,-1
子宮体癌多発転移,"C549,C80",多発性癌転移，子宮体癌
乳首痛,R529,疼痛
鼓膜陥凹,-1,-1
末梢循環不全徴候,R579,末梢循環不全
発作無,-1,-1
外側障害,-1,-1
最近眠気,F511,非器質性過眠症
右臼蓋変形,-1,-1
ふらつき時々,"R42,R260",めまい，よろめき歩行
茶色便少量,-1,-1
大腿外側痛,M7965,大腿痛
左肺気腫性病変,J439,肺気腫
基底細胞癌転移,C449,基底細胞癌
泥状便少量排泄,-1,-1
後腹膜腫瘍再発,D483,後腹膜腫瘍
筋腫等,D219,横紋筋腫，平滑筋腫
ポツポツ,-1,-1
右肩痛痛,M758,肩部痛
心筋交感神経シンチグラム,-1,-1
脱水様症状,E86,脱水症
一部疼痛,R529,疼痛
左股関節運動時痛,M2555,股関節痛
熱傷跡,L910,熱傷瘢痕
右後縦隔悪性軟部腫瘍,C499,悪性軟部腫瘍
右片側肥大,-1,-1
急性期〜亜急性期梗塞,-1,-1
右ヘルニア,-1,-1
対麻痺　失語,"R470,G822",対麻痺，失語症
筋内転移,-1,-1
馬尾病変,-1,-1
気胸症状,J939,気胸
心肺雑音なし,-1,-1
問題なし浮腫,R609,浮腫
発作用,-1,-1
両肺異常陰影,R91,胸部異常陰影
耳小骨離断,-1,-1
肺動脈血栓塞,I269,肺動脈血栓症
テント下硬膜下水腫,G919,硬膜下水腫
外傷性硬膜下出血,S065,急性硬膜下血腫
経腹膜アプローチ,-1,-1
再発寛解型脳症,G934,脳症
心不全悪化症状,I509,心不全
脳転移新出,C793,転移性脳腫瘍
不安定狭心症再発,I200,不安定狭心症
右卵巣境界悪性腫瘍,D391,卵巣境界悪性腫瘍
両肺雑,R098,胸部音異常
カンジダ肺膿瘍,B371,肺カンジダ症
ループスネフローゼ,"N049,M321",ネフローゼ症候群，ループス腎炎
右前頭葉出血性脳梗塞,"I639,R58",脳梗塞，出血
充実性構造,-1,-1
延髄血管芽腫,-1,-1
拡張後狭窄,-1,-1
顔面血管線維腫,D219,血管線維腫
全頭脱毛症,L659,脱毛症
左片側顔面痙攣,G513,顔面痙攣
腎症高リスク群,-1,-1
右下肢不随意運動,R258,不随意運動症
器質狭窄,-1,-1
重度三尖弁閉鎖不全症,I071,三尖弁閉鎖不全症
度々嘔吐,R11,嘔気，嘔吐症
眼動脈瘤,I729,動脈瘤
右大腿骨頭転子部骨折,S7210,大腿骨転子部骨折
上部直腸癌,C20,直腸癌
直腸粘膜損傷,T149,損傷
軸索損傷,T149,損傷
右真菌性上顎洞炎,J320,上顎洞炎
新規腫瘤,R229,腫瘤
左頸静脈腫瘍,D489,腫瘍
小血管腫,D180,血管腫
肺尖胸膜肥厚,J929,胸膜肥厚
陰嚢内腫瘤,N509,陰のう内腫瘤
中枢型睡眠時無呼吸,G473,中枢性睡眠時無呼吸
静脈炎様,I809,静脈炎
液漏,-1,-1
低吸収病変,-1,-1
小結節性陰影,-1,-1
朝泥状便,-1,-1
パニック症侯群,F410,パニック障害
血管拡張剤,-1,-1
心音聴取可,-1,-1
垂直静脈,-1,-1
胎盤癒着,O720,癒着胎盤
問題なし跛行,R262,跛行
肺水腫様所見,J81,肺水腫
不安焦燥高,F411,不安緊張状態
左ＩＣＡ閉塞,I652,内頚動脈閉塞症
喀痰多いが咳嗽,"R05,R093",咳，喀痰
ＰＡ内血栓,-1,-1
低酸素血症合併,R090,低酸素血症
局所再発発覚,-1,-1
両葉多発再発,-1,-1
気管支結石,-1,-1
脈拍リズム不整,I499,不整脈
横行結腸癌穿孔,C184,横行結腸癌
喀痰多い,R093,喀痰
ボタン困難,-1,-1
左足踵壊死創,R02,足壊死
ヒダリ小脳円蓋部髄膜腫,D320,小脳円蓋部髄膜腫
外傷性損傷,T149,外傷，損傷
右肋骨５番目骨折,S2230,肋骨骨折
母子分離状態,-1,-1
右股関節周囲痛,M2555,股関節痛
右上顎洞内血腫,T140,血腫
腹部張りなし,-1,-1
左半視野障害,H534,視野障害
